sl_no,ac_code,polling_station_number,polling_station,polling_areas,polling_station_type
267,229,267,"Govt.  Primary School, Mylaudy , West, New Building South Portion.","1.Mylaudy (R.V.), Mylaudy (T.P.) Ward 2,3, Block 2,4, Perumalpuram ,2.Mylaudy (R.V.), Mylaudy (T.P.) Ward 2, Block 3, Kottavilai ,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
268,229,268,"Govt. Primary School, Mylaudy West, , Middle Building - 629403","1,Mylaudy (R.V.), Mylaudy (T.P.), Ward 3, Block 4, Lekshmipuram, Ponnammaputhoor.,2. Mylaudy (R.V.), Mylaudy (T.P.), Ward 4, Block 6, Lekshmipuram Colony,",All Voters
269,229,269,"Govt.  Primary School, Mylaudy West, , Main Building Central  Portion -
629403","1.Mylaudy (R.V.), Mylaudy (T.P.) Ward 8,9, Block 10, Missionvilai
,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
270,229,270,"Govt. Primary School, Mylaudy West, , North Building East Portion -
629403","1.Mylaudy (R.V.), Mylaudy (T.P.) Ward 10, Block 11, Cheanthanputhoor, 99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
271,229,271,"Ringletoube Hr. Secondary School, Mylaudy, , West Building South Side - 629403","1.Mylaudy (R.V.), Mylaudy (T.P.) Ward 4, Block 5, Kurusadi Colony, Kamarajarnagar , 2.Mylaudy (R.V.), Mylaudy (T.P.) Ward 4, Block 6, Josephpuram,  99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
272,229,272,"Ringletoube Hr. Secondary School, Mylaudy,,  West Building North Portion - 629403","1.Mylaudy (R.V.), Mylaudy (T.P.) Ward 5,6, Block 8, Subramaniapuram, Annanagar , 2.Mylaudy (R.V.), Mylaudy (T.P.) Ward 6,7, Block 9, Avarivilai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
273,229,273,"Govt.  High School,
Kulasekharapuram,, South New Building West Portion - 629403","1.Kulasekarapuram (R.V.), Kulasekarapuram (P) Ward 1, Block 2,
Kulasekarapuram South , 2.Kulasekarapuram (R.V.), Kulasekarapuram (P) Ward 1, Block 2, Kulasekarapuram North,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
274,229,274,"Govt.  High School, Kulasekharapuram,, South New New Middle Portion - 629403","1.Kulasekarapuram (R.V.), Kulasekarapuram (P) Ward 3, Block 3, Usaravilai , 2.Kulasekarapuram (R.V.), Kulasekarapuram (P) Ward 3, Block 4, Salakulam , 3.Kulasekarapuram (R.V.), Kulasekarapuram (P) Ward 4, Block 5, Elanagamanipuram, Narayananputhoor, Kanpathupothai , 4.Kulasekarapuram (R.V.), Kulasekarapuram (P) Ward 3,4, Block 4,5,6, Padmanabhanputhoor,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
275,229,275,"Govt.  High School, Kulasekharapuram,, South New  Building East
Portion - 629403","1.Kulasekarapuram (R.V.), Kulasekharapuram (P) Ward 1,2,3, Block 1,2,3 Kulasekarapuram South,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
276,229,276,"Govt.  High School, North Thamaraikulam, , New Building, Central Portion - 62704","1.North Thamaraikulam (R.V.), North Thamaraikulam (P) Ward 1,2,3, Block 1,2,4,5,6, North Thamaraikulam , 2.North Thamaraikulam (R.V.), North Thamaraikulam (P) Ward 1, Block 1,2, North Thamaraikulam East, Puliankulam , 3.North Thamaraikulam (R.V.), North Thamaraikulam (P) Ward 2,3, Block 3,4,5, North Thamaraikulam South, Attaikulam , 4.North Thamaraikulam (R.V.), North Thamaraikulam (P) Ward 2, Block 4, Pottalpuram, Pothaiyadi, Paramarthalingapuram,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
277,229,277,"Govt.  Primary School, North Thamaraikulam, , Old Building, Middle
Portion - 629704","1.North Thamaraikulam (R.V.), North Thamaraikulam (P) Ward 1,2,3, Block 1,2,3,4,5,6, North Thamaraikulam,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
278,229,278,"Govt.  High School, North Thamaraikulam, , New Building South Portion - 629704","1.North Thamaraikulam (R.V.), North Thamaraikulam (P) Ward 3, Block 7, North Thamaraikulam , 2.North Thamaraikulam (R.V.), North Thamaraikulam (P) Ward 4, Block 8, Kalkurumpothai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
279,229,279,"Government High
School,  Eachanvilai, , Main Building, Noth Portion - 629703","1.Kottaram West (R.V.), Agasteeswaram(T.P.) Ward 7, Block 1, Edayanvilai ,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
280,229,280,"Government High School, Eachanvilai,,  East Building, Middle Portion -
629703","1.Kottaram West (R.V.), Agasteeswaram(T.P.) Ward 8, Block 2, Santhaiyadi,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
281,229,281,"Government High School,  Eachanvilai, , Main Building, South Portion - 629703","1.Kottaram (R.V.), Agasteeswaram (T.P.) Ward 9, Block 8, Kavakulam , 2.Kottaram West (R.V.), Agasteeswaram(T.P.) Ward 9, Block 9, Therivilai , 3.Kottaram West (R.V.), Agasteeswaram(T.P.) Ward 6, Block 10, Echanvilai, Vellaiyanthoppu , 4.Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 11, Block 13,14, Vellaiyanthoppu,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
282,229,282,"Govt. Primary School Agasteeswarm, North Portion ,","1.Kottaram West (R.V.), Agasteeswaram(T.P.) Ward 9, Block 3, Vadukanpathu , 2.Agasteeswaram (R.V.), Agasteeswaram (T.P.) Ward 1,2, Block 7, Agasteeswaram North Road,99.OVERSEAS
ELECTORS OVERSEAS ELECTORS",All Voters
283,229,283,"Govt. Primary School
,Agasteeswarm , New Building North East Portion - 629701","1.Kottaram West (R.V.), Agasteeswaram(T.P.) Ward 10, Block 6, Karumkulathanvilai, Madukattivilai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
284,229,284,"Govt.  Primary School, , South Portion Agasteeswarm","1.Agasteeswaram (R.V.), Agasteeswaram (T.P.) Ward 14, Block 16, Samathanapuram , 2.Agasteeswaram (R.V.), Agasteeswaram (T.P.) Ward 2, Block 11, Agasteeswaram , 3.Agasteeswaram (R.V.), Agasteeswaram (T.P.) Ward 2,3, Block 11,13, Agasteeswarm School Street,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
285,229,285,"Vivekanantha College, Agasteeswarm,  , Central Building Middle Building, Hall No.4 -
629701","1.Kottaram East (R.V.), Agasteeswaram (T.P.) Ward 11, Block 4, Ramanputhoor, Paramarthalingapuram,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
286,229,286,"Vivekanantha College, Agasteeswarm, , Central Building Middle Building, Hall No.3 -
629701","1.Kovalam (R.V.), Agasteeswaram (T.P.) Ward 12,13,15, Block 5, Sukkuparaitheri Vilai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
287,229,287,"Govt.  Hr. Sec. School, Agasteeswarm, , Main Building, Middle Portion -
629701","1.Agasteeswaram (R.V.), Agasteeswaram (T.P.) Ward 5, Block 12, Agasteeswaram West Salai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
288,229,288,"Govt.  Hr. Sec. School, Agasteeswarm, , Tiled Building, South Portion -
629701","1.Agasteeswaram (R.V.), Agasteeswaram (T.P.) Ward 4,13, Block 14, Agasteeswaram East Salai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
289,229,289,"Govt. Hr. Sec. School,
Agasteeswarm, , West Middle Tiled Building - 629701","1.Agasteeswaram (R.V.), Agasteeswaram (T.P.) Ward 15, Block 15, Boojapuravilai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
290,229,290,"Govt.  Hr. Sec. School, Kottaram, , South Tiled Building, West Portion -
629703","1.Kottaram East (R.V.), Kottaram (T.P.) Ward 1,4, Block 1,3, Perumalpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
291,229,291,"Govt. Hr. Sec. School, Kottaram, , South Tiled Building, East Portion -
629703","1.Kottaram East (R.V.), Kottaram (T.P.) Ward 4, Block 3, Kailasapuram, Lekshmipuram, 99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
292,229,292,"Govt.  Hr. Sec. School,
Kottaram, , Main Building, North Portion - 629703","1.Kottaram East (R.V.), Kottaram (T.P.) Ward 8,9,10, Block 7,8,9, North Street , ,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
293,229,293,"Govt.  Hr. Sec. School, Kottaram, , New Building, West Portion -
629703","1.Kottaram East (R.V.), Kottaram (T.P.) Ward 9,10, Block 8,9, Kottaram Pillaiyarkovil Street,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
294,229,294,"Govt.  Hr. Sec. School, Kottaram, , Main Building, South Portion -
629703","1,Kottaram East (R.V.), Kottaram (T.P.), Ward 2,3, Block 2, Mission Compound,                                      (Door No: 1 - 5 to 2 -185)",All Voters
295,229,295,"Govt. Hr. Sec. School,
Kottaram, , Main Building, Near South Portion - 629703","1,Kottaram East (R.V.), Kottaram (T.P.), Ward 2,3, Block 2,Periyavilai                                                         (Door No: 2-185-1 to 4-
171)",All Voters
296,229,296,"Govt.  Primary School, Achankulam,,  West
Portion - 62703","1.Kottaram West (R.V.), Kottaram (T.P.) Ward 5, Block 4, Achankulam,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
297,229,297,"Govt.  Primary School, Achankulam, , East Portion - 629703","1.Kottaram West (R.V.), Kottaram (T.P.) Ward 6, Block 5,
Mantharamputhoor , 2.Kottaram West (R.V.), Kottaram (T.P.) Ward 7, Block 6, Mohaitheenpuram, Vaigundapathi Street,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
298,229,298,"Govt.  Primary School, Kottaram, , North Portion - 629703","1.Kottaram East (R.V.), Kottaram (T.P.) Ward 11, Block 10, Kottaram , 2.Kottaram East (R.V.), Kottaram (T.P.) Ward 12, Block 11, Kottaram Kacheri Street,99.OVERSEAS ELECTORS OVERSEAS
ELECTORS",All Voters
299,229,299,"Govt.  Primary School, Kottaram, , South
Portion - 629703","1.Kottaram East (R.V.), Kottaram (T.P.) Ward 13,14, Block 12, Kottaram Lekshmipuram Colony ,,99.OVERSEAS ELECTORS
OVERSEAS ELECTORS",All Voters
300,229,300,"Govt.  Primary School, Kottaram, Middle Portion - 62703, Middle Portion - 62703","1.Kottaram East (R.V.), Kottaram (T.P.) Ward 13,14, Block 12, Kottaram Lekshmipuram Colony , 2.Kottaram East (R.V.), Kottaram (T.P.) Ward 15, Block 13, Kumaresanputhoor, Arumugapuram Colony,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
301,229,301,"Govt.  Primary School, Maharajapuram,,  New Building - 62702","1.Leepuram (R.V.), Maharajapuram (P) Ward 1, Block 1,2,3, Narikulam, Periavilai South, Kumarapuram , 2.Leepuram (R.V.), Maharajapuram (P) Ward 2, Block 1,2,3, Sundarapuram, Arithasapuram, Periavilai, Othapanaikulakarai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
302,229,302,"Govt.  Primary School, Maharajapuram, , New west Building - 629702","1.Leepuram (R.V.), Maharajapuram (P) Ward 3, Block 1,2,3, Maharajapuram,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
303,229,303,"Govt.  Primary School, Amanakkanvilai, , New Add. Building, South
Portion - 629702","1.Leepuram(R.V.), Leepuram (P) Block 1, Vattakottai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
304,229,304,"Govt.  Primary School, Amanakkanvilai, , Old Building, North Portion -
62702","1.Leepuram(R.V.), Leepuram (P) Block 1, Amanakkanvilai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
305,229,305,"Annai Middle School
Arockiapuram,  South Portion - 629702","1.Leepuram(R.V.), Leepuram (P) Block 2, Krishnanputhoor,
Variyoor Aalam, Arockiapuram,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
306,229,306,"Annai Middle School Arockiapuram , North
Portion - 629702","1.Leepuram(R.V.), Leepuram (P) Block 2, Krishnanputhoor, Variyoor Aalam, Arockiapuram,99.OVERSEAS ELECTORS
OVERSEAS ELECTORS",All Voters
307,229,307,"Govt.  Primary School, Leepuram,,  New Building, West Portion -
629702","1.Leepuram(R.V.), Leepuram (P) Block 3, Leepuram North , 2.Leepuram(R.V.), Leepuram (P) Block 4, Kalluvilai, Kalluvilai Colony, Sreevijayanarayanapuram,99.OVERSEAS ELECTORS
OVERSEAS ELECTORS",All Voters
308,229,308,"Govt.  Primary School, Leepuram,,  New Building, Eastern Portion
- 629702","1.Leepuram(R.V.), Leepuram (P) Block 5, Leepuram South, Lekshmipuram, Pattarkulam",All Voters
309,229,309,"Govt.  High School, Mahadhanapuram, , West Portion - 629702","1.Leepuram (R.V.), Panchalingapuram (P) Ward 1,3, Block 1,4, Sundanparappu, Paruthivilai, Madathuvilai , 2.Leepuram (R.V.), Panchalingapuram (P) Ward 2,3, Block 2,3,4, Mahathanapuram,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
310,229,310,"Govt.  High School, Mahadhanapuram, , Main Building Eastern Portion - 629702","1.Leepuram (R.V.), Panchalingapuram (P) Ward 1,3, Block 2, Panchalingapuram North , 2.Leepuram (R.V.), Panchalingapuram
(P) Ward 2,3, Block 2,3,4, Panchalingapuram South,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
311,229,311,"L. M.S. Hr. Sec. School, South Thamarikulam,, Central  Building, Central
Portion - 629708","1.South Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 1, Block 1, Thamaraikulam , 2.South Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 2, Block 2, Thondaiman Colony,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
312,229,312,"L. M.S. Hr. Sec. School, South Thamarikulam,, East Building - 629708","1.South Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 3, Block 3, South Thamaraikulam , 2.South Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 4, Block 4, Kottavilai, Puviyoor,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
313,229,313,"Govt.  Primary School, South Thamarikulam, , North Building - 629708","1.South Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 4,5, Block 5, Noumiapuram , 2.South Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 5, Block 7, Kumaraperumalvilai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
314,229,314,"Good Shepherd Metric Hr Sec School Therivilai Chanthaiyadi , East Building - 629703","1,South Thamaraikulam (R.V.), South Thamaraikulam (T.P.), Ward 6,7, Block 6,8, Kattuvilai, Therivilai",All Voters
315,229,315,"Good Shepherd Metric Hr Sec School, Therivilai Chanthaiyadi - , West Building - 629703","1,South Thamaraikulam (R.V.), South Thamaraikulam (T.P.), Ward 7, Block 9,10, Vijayanagari, Melasanthayadi",All Voters
316,229,316,"Govt.  Primary School, Elanthayadivilai At, Elayanthiyadivilai, , West Middle Portion - 629701","Agasteeswaram (R.V.), South Thamaraikulam (T.P.), Ward 8, Block 11, Elanthayadivilai, Combavilai",All Voters
317,229,317,"Govt. Primary School, Elanthayadivilai At, Elayanthiyadivilai,,  East
Portion - 629701","1,Agasteeswaram (R.V.), South Thamaraikulam (T.P.), Ward 9, Block 12, Ettukootutherivilai, Ponnerivilai, 2,Agasteeswaram (R.V.), South Thamaraikulam (T.P.), Ward 9, Block 15,
Narayanavilai",All Voters
318,229,318,"Govt.  Primary School, Punnaiyadi, , South Portion - 62701","1.Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 11, Block 14, Chettykudieruppu , 2.Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 11,13,14, Block 14,18,19, Punnaiyadi
,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
319,229,319,"Govt.  Primary School,
Punnaiyadi,,  North Portion - 62701","1.Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 13,14,
Block 18,19, Puviyoor,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
320,229,320,"Govt.  High School, Elanthayadivilai at Mukilankudiyiruppu, , North Building West
Portion - 629701","1.Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 11, Block 16, Mukilankudieruppu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
321,229,321,"Govt. High School,
Elanthayadivilai at Mukilankudiyiruppu, , East North Portion - 629701","1.Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 12, Block 17, Thenkaikarankudieruppu,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
322,229,322,"Govt.  High School,
Elanthayadivilai at, Mukilan Kudiyiruppu,, South Building West Portion - 629701","1.Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 14,15, Block 20, Kovilvilai, Killikannanvilai , 2.Thamaraikulam (R.V.), South Thamaraikulam (T.P.) Ward 15, Block 21, Uppalam,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
323,229,323,"Community Hall Karumpatoor, , East Portion  - 62704","1.Thamaraikulam (R.V.), Karumpattur (P) Ward 2, Block 3, Karumpattur North , 2.Thamaraikulam (R.V.), Karumpattur (P) Ward 2, Block 4, Kombavilai,99.OVERSEAS ELECTORS OVERSEAS
ELECTORS",All Voters
324,229,324,"Community Hall Karumpatoor, , South
Portion - 629704","1.Thamaraikulam (R.V.), Karumpattur (P) Ward 3, Block 5, Karumpattur South,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
325,229,325,"Govt.  Middle School, Kottaiyadi, , Main Building North Portion -
629704","1.Thamaraikulam (R.V.), Karumpattur (P) Ward 4,5, Block 6,7, Chottapanikkantherivilai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
326,229,326,"Govt.  Middle School, Kottaiyadi, , Main Building Middle Portion  -
629704","1.Thamaraikulam (R.V.), Karumpattur (P) Ward 4,5, Block 7, Aandivilai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
327,229,327,"Govt.   High School, Kottaiyadi, , South Portion - 629704","1.Thamaraikulam (R.V.), Swamithoppu (P) Ward 1, Block 1, Kottaiyadiputhoor , 2.Thamaraikulam (R.V.), Swamithoppu (P) Ward 1, Block 1, Swamithoppu ,  3.Thamaraikulam (R.V.), Swamithoppu (P) Ward 1, Block 2, Swamithoppu,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
328,229,328,"Govt. High School, Kottaiyadi,, South Building South Portion -
629704","1.Thamaraikulam (R.V.), Swamithoppu (P) Ward 1, Block 1, Chettivilai ,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
329,229,329,"Govt.   High School, Kottaiyadi, , Middle West Portion - 62704","1.Thamaraikulam (R.V.), Swamithoppu (P) Ward 2,3, Block 3, Aandivilai, Chithankudieruppu , 2.Thamaraikulam (R.V.), Karumpattur (P) Ward 3, Block 4, Karumbattur,99.OVERSEAS
ELECTORS OVERSEAS ELECTORS",All Voters
330,229,330,"Govt.  High School,
Kottaiyadi, , Middle East Portion - 629704","1.Thamaraikulam (R.V.), Karumpattur (P) Ward 5, Block 8,
Swamithoppu (Sasthankovilvilai),99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
331,229,331,"St. Ignatius Primary
School,  Kovalam,,  West Building East Portion - 629702","1.Kovalam (R.V.), Kovalam (P) Ward 1, Block 1, North Kundal, South Kundal,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
332,229,332,"St. Ignatius Primary School,  Kovalam,,  East Building North Side -
629702","1.Kovalam (R.V.), Kovalam (P) Ward 1, Block 1, North Kundal, South Kundal,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
333,229,333,"St. Ignatius Primary School,  Kovalam, , West Building South Portion -
629702","1.Kovalam (R.V.), Kovalam (P) Ward 1, Block 2, Thanumalaiyan Puthamthoppu , 2.Kovalam (R.V.), Kovalam (P) Ward 1, Block 3, Yelusattupatthu,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
334,229,334,"St. Ignatius High School, Kovalam,, .South Portion Room No 1 - 629702","1.Kovalam (R.V.), Kovalam (P) Ward 5, Block 5, Kovalam, West
Street, Anna Street , 2.Kovalam (R.V.), Kovalam (P) Ward 5, Block 5, Kovalam West, Tsunami Camp , 3.Kovalam (R.V.), Kovalam (P) Ward 4, Block 6, Tsunami Camp,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
335,229,335,"St. Ignatius High School, Kovalam, , West building North Portion Room No 5 - 629702","1.Kovalam (R.V.), Kovalam (P) Ward 4, Block 6, Kovalam South Street , 2.Kovalam (R.V.), Kovalam (P) Ward 4, Block 6, Kovalam East,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
336,229,336,"St. Ignatius High School, Kovalam, , West Building South Portion Room No 4 - 629702","1,Kovalam (R.V.), Kovalam (P), Ward 2, Block 4, Kovalam North Street, 99.OVERSEAS ELECTORS OVERSEAS ELECTORS
(Door No: 1-146-5D to 4-145-4)",All Voters
337,229,337,"St. Ignatius High School, Kovalam,,  West Building Middle Portion Room No 3 - 629702","1,Kovalam (R.V.), Kovalam (P), Ward 2, Block 4, Kovalam North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS
(Door No: 4-146 to 7-80)",All Voters
338,229,338,"St. Ignatius High School, Kovalam, , West Building Middle South Portion Room No 2 - 629702","1.Kovalam (R.V.), Kovalam (P) Ward 3, Block 7, Kovalam Main Road, Middle Street,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
339,229,339,"Govt.  Primary School, Kanyakumari,,  North Building, East Portion - 629702","1.Kanniyakumari (R.V.) And T.P. Ward 11, Block 1, Sannathi Street
, 2.Kanniyakumari (R.V.) And (T.P.) Ward 11, Block 2, East Street, Middle Street, Bazaar Street, Pillaiyarkovil Street, North Car Veethi
, 3.Kanniyakumari (R.V.) And (T.P.) Ward 11, Block 3, West Car Veethi, Marakudy Street, North Street,99.OVERSEAS ELECTORS
OVERSEAS ELECTORS",All Voters
340,229,340,"Govt.  Primary School, Kanyakumari,,  Central Building, Central Portion 629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 12,13,14, Block 6, Periyarnagar, Highground , 2.Kanniyakumari (R.V.) And (T.P.) Ward 12,13,14, Block 6, Anjukootuvilai,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
341,229,341,"Govt.  Primary School, Kanyakumari,,  Central Building,  Portion - 629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 12,13,14, Block 6, Natchiyarkudieruppu , 2.Kanniyakumari (R.V.) And (T.P.) Ward 12,13,14, Block 6, Puthugramam, Kovalam Road , 3.Kanniyakumari (R.V.) And (T.P.) Ward 12,13,14, Block 6, Police Station Road,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
342,229,342,"Govt.  Primary School,
Kanyakumari,,  South Building East Portion - 629702","1,Kanniyakumari (R.V.) And (T.P.), Ward 12,13,14, Block 6, Anjukoottuvilai, Kattunayakkan Street    (Door No: 1 to 6-134)",All Voters
343,229,343,"Govt. Primary School, Kanyakumari, , North Building West Portion -
629702","2,Kanniyakumari (R.V.) And (T.P.), Ward 12,13,14, Block 6, Anjukoottuvilai, Kattunayakkan Street     Door No: 6-134A to 6-252), 99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
344,229,344,"St. Antonys Hr. Secondary School, Kanyakumari, , South Building, East  Portion -
629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 8,11,12,13,14, Block 4,6,8,13,14, Asarimar Street,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
345,229,345,"St. Antonys Hr. Secondary School, Kanyakumari, , South Building, West  Portion","1.Kanniyakumari (R.V.) And (T.P.) Ward 9,4,3,15,6,7, Block 12,13, Vaadi Street, 99.OVERSEAS ELECTORS",All Voters
346,229,346,"St. Antonys Hr. Secondary School, Kanyakumari,,  South
Building, Central  Portion","1.Kanniyakumari (R.V.) And (T.P) Ward 11,8,6,7 Asarimar Street , 2.Kanniyakumari (R.V.) And (T.P) Ward 10, Block 7, Vavuthurai,99.OVERSEAS ELECTORS",All Voters
347,229,347,"St. Antonys Hr.
Secondary School, Kanyakumari,,  South Building, West  Portion - 629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 2,11, Block 3,5, Main Street, Muslim Street,99.OVERSEAS ELECTORS",All Voters
348,229,348,"St. Antonys Hr.
Secondary School, Kanyakumari, , Main Building, North side, South West  Building - 629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 2,11, Block 5, Main Street, Muslim Street,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
349,229,349,"St. Josephs Primary School,  Kanyakumari, , South Building East
Portion - 629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 9, Block 8, Ratchagar Street,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
350,229,350,"St. Josephs Primary
School,  Kanyakumari, , South Building West Portion - 629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 8, Block 9, Alangara Street
, 2.Kanniyakumari (R.V.) And (T.P.) Ward 8, Block 9, Tsunami Camp,99.OVERSEAS ELECTORS",All Voters
351,229,351,"St. Josephs Primary School,  Kanyakumari,, South Building West
Portion - 629702","1,Kanniyakumari (R.V.) And (T.P.), Ward 5,7, Block 10,Church Street, Rajasangeetha Street                    (Door No:1-68 to 10H)",All Voters
352,229,352,"St. Josephs Primary School, Kanyakumari, , South Building East
Portion - 629702","1,Kanniyakumari (R.V.) And (T.P.), Ward 17,18, Block 17,14, Joseph Street.2, Kanniyakumari (R.V.) And (T.P.), Ward 5,7, Block 10,Church Street, Rajasangeetha Street
(Door No: 11-1 to 14-101)",All Voters
353,229,353,"St Thomas Nursery
Primary School Chinnamuttam,  North Building West Portion - 629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 2, Block 15, Chinnamuttam,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
354,229,354,"St Thomas Nursery
Primary School Chinnamuttam,  North Building East Portion - 629702","1.Kanniyakumari (R.V.) And (T.P.) Ward 2, Block 15, Chinnamuttam,99.OVERSEAS ELECTORS OVERSEAS ELECTORS",All Voters
355,229,355,"Govt.  Primary School,
Ottaiyalvilai,,  West Building Middle Portion - 629702","1,Kanniyakumari (R.V.) And (T.P.), Ward 1, Block 16, Ottaiyalvilai (Door No:1-16 to16-90 C-1)",All Voters
356,229,356,"Govt. Primary School, Ottaiyalvilai,,  South Building East Portion -
629702","1,Kanniyakumari (R.V.) And (T.P.), Ward 1, Block 16, Ottaiyalvilai (Door No:1to16-91to16-95D11)",All Voters
357,229,357,"Govt.  Hr. Sec. School, Ottaiyalvilai,,  Main Building West Portion -
629702,","1.Kanniyakumari (R.V.) And (T.P.) Ward 17,18, Block 17, Madhavapuram,99.OVERSEAS ELECTORS",All Voters
358,229,358,"Govt.  Hr. Sec. School,
Ottaiyalvilai,,  Main Building East Portion - 629702,","1.Kanniyakumari (R.V.) And (T.P.) Ward 17,18, Block 17, Madhavapuram,99.OVERSEAS ELECTORS",All Voters
359,229,359,"Govt. Primary School, Ottaiyalvilai , South East Portion - 629702","Kanniyakumari (R.V.) And (T.P.), Ward 17,18, Block 17,
Swaminathapuram, 99.OVERSEAS ELECTORS OVERSEAS ELECTORS
(Door No: 1to 17-115)",All Voters
