sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,0,total_valid_votes,rejected_votes,total,tendered_votes
86,12,86,0,237,20,1,1,0,0,0,0,0,8,0,0,0,1,0,456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,729,0,733,0
87,12,87,0,319,12,0,0,0,2,0,0,0,32,0,0,1,0,0,459,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,831,0,831,0
88,12,88,0,211,16,1,0,0,0,0,0,0,32,2,0,1,0,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,666,0,670,0
89,12,89,0,231,11,0,0,0,0,0,0,0,10,0,0,0,0,0,335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,590,0,591,0
90,12,90,0,143,21,0,0,0,0,0,0,1,26,0,0,0,3,1,259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,458,0,461,0
91,12,91,0,138,16,1,0,0,0,0,0,0,21,0,0,2,0,1,414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,601,0,602,0
92,12,92,0,238,7,1,3,0,0,0,0,0,19,2,1,0,0,0,522,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,803,0,803,0
93,12,93,0,262,24,0,0,0,0,0,0,0,43,0,0,0,2,0,425,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,761,0,763,0
94,12,94,0,168,26,0,0,0,0,0,0,2,11,0,1,0,1,0,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,570,0,570,0
95,12,95,0,254,33,1,0,0,0,0,0,1,34,0,0,2,2,0,526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,857,0,858,0
96,12,96,0,199,19,0,0,0,1,0,0,0,27,0,0,1,1,0,372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,621,0,625,0
97,12,97,0,180,18,1,0,0,0,0,0,0,33,2,0,0,0,0,401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,640,0,645,0
98,12,98,0,192,32,0,0,0,0,0,0,0,50,0,0,0,0,0,459,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,740,0,741,0
99,12,99,0,192,10,0,1,0,0,0,0,0,15,0,0,3,1,0,248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,474,0,475,0
100,12,100,0,221,15,0,2,0,0,0,0,0,46,0,0,2,1,1,416,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,709,0,712,0
101,12,101,0,229,17,0,0,0,0,0,1,0,31,0,0,0,1,0,404,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,692,0,694,0
102,12,102,0,298,23,0,0,0,0,0,0,0,38,0,0,0,1,0,519,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,2,887,0,889,0
103,12,103,0,221,22,1,0,0,0,1,1,0,48,0,0,2,2,0,504,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,810,0,813,0
104,12,104,0,215,7,0,0,0,1,0,0,0,34,0,0,1,0,0,450,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,5,718,0,723,0
105,12,105,0,217,12,0,0,2,0,1,0,0,33,0,0,0,1,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,603,0,603,0
106,12,106,0,268,17,0,0,1,0,0,0,1,38,0,1,2,0,2,428,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,764,0,767,0
107,12,107,0,194,15,1,0,0,0,0,0,0,15,1,0,1,0,3,375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,610,0,613,0
108,12,108,0,0,0,0,0,0,0,0,0,0,17,0,0,3,2,0,397,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,647,0,650,0
