sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,total_valid_votes,rejected_votes,total,tendered_votes
36,88,36,0,99,0,28,99,472,4,3,292,2,3,0,2,2,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,1,1,3,1015,0,1018,0
37,88,37,0,110,2,12,13,231,1,0,245,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,620,0,623,0
38,88,38,0,59,1,14,112,183,4,5,376,2,0,1,5,4,3,1,4,0,0,0,2,1,0,0,5,1,1,0,0,0,1,1,0,786,0,786,0
39,88,39,0,82,0,12,61,511,6,2,350,0,0,0,1,4,0,0,0,0,1,0,1,2,0,1,6,1,0,0,0,0,1,0,0,1042,0,1042,0
40,88,40,0,54,1,11,64,301,2,2,385,3,0,0,2,2,2,0,0,1,0,0,1,1,0,0,5,0,0,0,3,0,1,1,3,842,0,845,0
41,88,41,0,40,0,11,43,175,1,1,155,3,1,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,438,0,438,0
42,88,42,0,84,1,12,35,259,3,10,379,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,5,1,0,0,2,1,2,5,4,806,0,810,0
43,88,43,0,145,1,19,65,267,2,4,354,3,1,0,0,1,3,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,2,2,2,876,0,878,0
44,88,44,0,71,1,37,92,244,2,1,380,0,0,0,0,1,7,2,0,0,0,0,1,0,1,0,5,2,1,1,0,0,2,1,3,852,0,855,0
45,88,45,0,116,3,27,48,316,3,1,490,2,0,1,2,1,1,2,3,0,0,1,1,2,2,0,7,0,3,0,1,0,2,6,3,1041,0,1044,0
46,88,46,0,124,0,16,75,131,2,4,445,1,1,2,3,6,3,2,1,1,0,0,2,3,2,0,1,0,1,2,1,2,0,2,3,833,0,836,0
47,88,47,0,101,0,26,60,88,5,1,298,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,587,0,588,0
48,88,48,0,109,0,24,68,113,1,1,382,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,2,5,3,715,0,718,0
49,88,49,0,54,2,19,87,179,1,0,391,2,0,2,1,0,1,0,0,0,0,1,1,0,2,0,1,1,1,0,0,1,7,0,0,754,0,754,0
50,88,50,0,98,0,20,43,88,1,0,247,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,506,0,509,0
51,88,51,0,140,1,31,22,246,1,0,524,2,0,0,0,2,4,1,1,2,0,0,1,4,0,0,2,1,1,1,0,1,4,1,1,993,0,994,0
52,88,52,0,28,0,4,44,79,1,0,199,1,0,0,1,4,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,1,368,0,369,0
53,88,53,0,105,1,9,41,187,0,1,487,6,1,1,2,3,3,3,3,2,0,1,1,2,0,0,5,3,0,0,1,2,1,0,3,871,0,874,0
54,88,54,0,55,0,13,72,279,6,2,348,3,0,0,2,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,787,0,787,0
55,88,55,0,67,1,7,63,187,0,3,478,2,0,0,1,1,2,0,0,1,0,1,3,1,0,1,6,0,0,0,0,0,2,4,2,831,0,833,0
56,88,56,0,48,0,3,69,206,3,5,372,3,1,2,2,2,2,0,2,0,0,1,0,0,0,0,7,3,3,1,0,0,6,3,2,744,0,746,0
57,88,57,0,66,1,16,85,199,2,4,489,2,0,0,1,2,4,0,2,1,2,0,0,2,0,2,2,0,0,0,0,0,4,0,0,886,0,886,0
