ac_code,ps_serial_number,ps_code,candidate_serial_number,candidate_votes
170,267,267,5,0
170,267,267,6,248
170,267,267,7,0
170,267,267,8,0
170,267,267,9,0
170,267,267,10,0
170,267,267,11,1
170,267,267,12,0
170,267,267,13,0
170,267,267,14,0
170,267,267,0,3
170,268,268,1,131
170,268,268,2,209
170,268,268,3,18
170,268,268,4,0
170,268,268,5,0
170,268,268,6,281
170,268,268,7,1
170,268,268,8,0
170,268,268,9,3
170,268,268,10,1
170,268,268,11,0
170,268,268,12,2
170,268,268,13,3
170,268,268,14,1
170,268,268,0,3
170,269,269,1,120
170,269,269,2,186
170,269,269,3,17
170,269,269,4,0
170,269,269,5,1
170,269,269,6,242
170,269,269,7,2
170,269,269,8,0
170,269,269,9,0
170,269,269,10,0
170,269,269,11,1
170,269,269,12,1
170,269,269,13,1
170,269,269,14,1
170,269,269,0,2
170,270,270,1,194
170,270,270,2,184
170,270,270,3,32
170,270,270,4,1
170,270,270,5,4
170,270,270,6,227
170,270,270,7,0
170,270,270,8,2
170,270,270,9,0
170,270,270,10,1
170,270,270,11,1
170,270,270,12,1
170,270,270,13,1
170,270,270,14,3
170,270,270,0,5
170,271,271,1,170
170,271,271,2,291
170,271,271,3,25
170,271,271,4,0
170,271,271,5,5
170,271,271,6,328
170,271,271,7,2
170,271,271,8,0
170,271,271,9,1
170,271,271,10,1
170,271,271,11,0
170,271,271,12,2
170,271,271,13,0
170,271,271,14,3
170,271,271,0,5
170,272,272,1,147
170,272,272,2,337
170,272,272,3,28
170,272,272,4,0
170,272,272,5,2
170,272,272,6,329
170,272,272,7,0
170,272,272,8,1
170,272,272,9,0
170,272,272,10,0
170,272,272,11,2
170,272,272,12,2
170,272,272,13,2
170,272,272,14,2
170,272,272,0,2
170,273,273,1,113
170,273,273,2,223
170,273,273,3,11
170,273,273,4,0
170,273,273,5,0
170,273,273,6,257
170,273,273,7,0
170,273,273,8,1
170,273,273,9,0
170,273,273,10,2
170,273,273,11,5
170,273,273,12,2
170,273,273,13,1
170,273,273,14,3
170,273,273,0,0
170,274,274,1,149
170,274,274,2,186
170,274,274,3,21
170,274,274,4,0
170,274,274,5,0
170,274,274,6,271
170,274,274,7,1
170,274,274,8,0
170,274,274,9,0
170,274,274,10,0
170,274,274,11,0
170,274,274,12,1
170,274,274,13,1
170,274,274,14,1
170,274,274,0,3
170,275,275,1,39
170,275,275,2,280
170,275,275,3,21
170,275,275,4,0
170,275,275,5,0
170,275,275,6,135
170,275,275,7,0
170,275,275,8,0
170,275,275,9,0
170,275,275,10,0
170,275,275,11,0
170,275,275,12,0
170,275,275,13,0
170,275,275,14,0
170,275,275,0,4
170,276,276,1,19
170,276,276,2,355
170,276,276,3,14
170,276,276,4,0
170,276,276,5,0
170,276,276,6,92
170,276,276,7,0
170,276,276,8,0
170,276,276,9,0
170,276,276,10,0
170,276,276,11,0
170,276,276,12,1
170,276,276,13,0
170,276,276,14,1
170,276,276,0,0
170,277,277,1,37
170,277,277,2,247
170,277,277,3,8
170,277,277,4,1
170,277,277,5,5
170,277,277,6,171
170,277,277,7,0
170,277,277,8,0
170,277,277,9,0
170,277,277,10,1
170,277,277,11,0
170,277,277,12,0
170,277,277,13,0
170,277,277,14,1
170,277,277,0,1
170,278,278,1,77
170,278,278,2,196
170,278,278,3,23
170,278,278,4,2
170,278,278,5,0
170,278,278,6,233
170,278,278,7,0
170,278,278,8,0
170,278,278,9,1
170,278,278,10,0
170,278,278,11,2
170,278,278,12,0
170,278,278,13,1
170,278,278,14,0
170,278,278,0,3
170,279,279,1,159
170,279,279,2,290
170,279,279,3,27
170,279,279,4,2
170,279,279,5,1
170,279,279,6,177
170,279,279,7,1
170,279,279,8,0
170,279,279,9,0
170,279,279,10,0
170,279,279,11,0
170,279,279,12,1
170,279,279,13,0
170,279,279,14,0
170,279,279,0,4
170,280,280,1,66
170,280,280,2,414
170,280,280,3,9
170,280,280,4,1
170,280,280,5,2
170,280,280,6,182
170,280,280,7,1
170,280,280,8,0
170,280,280,9,0
170,280,280,10,0
170,280,280,11,0
170,280,280,12,0
170,280,280,13,0
170,280,280,14,0
170,280,280,0,3
170,281,281,1,20
170,281,281,2,363
170,281,281,3,8
170,281,281,4,2
170,281,281,5,0
170,281,281,6,70
170,281,281,7,0
170,281,281,8,0
170,281,281,9,0
170,281,281,10,0
170,281,281,11,0
170,281,281,12,0
170,281,281,13,0
170,281,281,14,0
170,281,281,0,2
170,282,282,1,180
170,282,282,2,252
170,282,282,3,12
170,282,282,4,2
170,282,282,5,2
170,282,282,6,293
170,282,282,7,1
170,282,282,8,0
170,282,282,9,0
170,282,282,10,0
170,282,282,11,0
170,282,282,12,0
170,282,282,13,0
170,282,282,14,0
170,282,282,0,1
170,283,283,1,88
170,283,283,2,146
170,283,283,3,11
170,283,283,4,0
170,283,283,5,0
170,283,283,6,81
170,283,283,7,0
170,283,283,8,0
170,283,283,9,1
170,283,283,10,0
170,283,283,11,0
170,283,283,12,2
170,283,283,13,0
170,283,283,14,2
170,283,283,0,2
170,284,284,1,29
170,284,284,2,56
170,284,284,3,8
170,284,284,4,0
170,284,284,5,0
170,284,284,6,66
170,284,284,7,0
170,284,284,8,0
170,284,284,9,0
170,284,284,10,1
170,284,284,11,0
170,284,284,12,0
170,284,284,13,0
170,284,284,14,0
170,284,284,0,0
170,285,285,1,114
170,285,285,2,379
170,285,285,3,42
170,285,285,4,0
170,285,285,5,0
170,285,285,6,294
170,285,285,7,0
170,285,285,8,0
170,285,285,9,0
170,285,285,10,0
170,285,285,11,0
170,285,285,12,1
170,285,285,13,3
170,285,285,14,3
170,285,285,0,2
170,286,286,1,160
170,286,286,2,144
170,286,286,3,17
170,286,286,4,0
170,286,286,5,0
170,286,286,6,304
170,286,286,7,1
170,286,286,8,0
170,286,286,9,0
170,286,286,10,0
170,286,286,11,1
170,286,286,12,0
170,286,286,13,0
170,286,286,14,1
170,286,286,0,2
170,287,287,1,86
170,287,287,2,185
170,287,287,3,8
170,287,287,4,0
170,287,287,5,0
170,287,287,6,162
170,287,287,7,0
170,287,287,8,0
170,287,287,9,0
170,287,287,10,0
170,287,287,11,0
170,287,287,12,0
170,287,287,13,0
170,287,287,14,1
170,287,287,0,2
170,288,288,1,102
170,288,288,2,191
170,288,288,3,18
170,288,288,4,0
170,288,288,5,0
170,288,288,6,239
170,288,288,7,2
170,288,288,8,0
170,288,288,9,0
170,288,288,10,0
170,288,288,11,0
170,288,288,12,0
170,288,288,13,0
170,288,288,14,0
170,288,288,0,1
170,289,289,1,145
170,289,289,2,269
170,289,289,3,36
170,289,289,4,0
170,289,289,5,0
170,289,289,6,291
170,289,289,7,2
170,289,289,8,2
170,289,289,9,0
170,289,289,10,0
170,289,289,11,1
170,289,289,12,1
170,289,289,13,2
170,289,289,14,2
170,289,289,0,6
170,290,290,1,256
170,290,290,2,377
170,290,290,3,34
170,290,290,4,0
170,290,290,5,1
170,290,290,6,264
170,290,290,7,1
170,290,290,8,0
170,290,290,9,0
170,290,290,10,0
170,290,290,11,0
170,290,290,12,1
170,290,290,13,1
170,290,290,14,2
170,290,290,0,3
170,291,291,1,213
170,291,291,2,284
170,291,291,3,10
170,291,291,4,0
170,291,291,5,1
170,291,291,6,259
170,291,291,7,1
170,291,291,8,0
170,291,291,9,0
170,291,291,10,0
170,291,291,11,0
170,291,291,12,0
170,291,291,13,1
170,291,291,14,2
170,291,291,0,1
170,292,292,1,202
170,292,292,2,368
170,292,292,3,19
170,292,292,4,0
170,292,292,5,0
170,292,292,6,286
170,292,292,7,0
170,292,292,8,0
170,292,292,9,0
170,292,292,10,0
170,292,292,11,0
170,292,292,12,0
170,292,292,13,0
170,292,292,14,0
170,292,292,0,4
170,293,293,1,215
170,293,293,2,390
170,293,293,3,30
170,293,293,4,1
170,293,293,5,1
170,293,293,6,337
170,293,293,7,0
170,293,293,8,0
170,293,293,9,0
170,293,293,10,0
170,293,293,11,0
170,293,293,12,0
170,293,293,13,1
170,293,293,14,1
170,293,293,0,1
170,294,294,1,181
170,294,294,2,453
170,294,294,3,37
170,294,294,4,3
170,294,294,5,2
170,294,294,6,326
170,294,294,7,2
170,294,294,8,0
170,294,294,9,1
170,294,294,10,1
170,294,294,11,1
170,294,294,12,2
170,294,294,13,3
170,294,294,14,1
170,294,294,0,2
170,295,295,1,129
170,295,295,2,324
170,295,295,3,13
170,295,295,4,1
170,295,295,5,1
170,295,295,6,162
170,295,295,7,3
170,295,295,8,1
170,295,295,9,1
170,295,295,10,0
170,295,295,11,0
170,295,295,12,0
170,295,295,13,0
170,295,295,14,2
170,295,295,0,2
170,296,296,1,144
170,296,296,2,215
170,296,296,3,16
170,296,296,4,0
170,296,296,5,0
170,296,296,6,202
170,296,296,7,0
170,296,296,8,0
170,296,296,9,0
170,296,296,10,1
170,296,296,11,1
170,296,296,12,1
170,296,296,13,0
170,296,296,14,2
170,296,296,0,3
170,297,297,1,138
170,297,297,2,278
170,297,297,3,26
170,297,297,4,1
170,297,297,5,0
170,297,297,6,219
170,297,297,7,0
170,297,297,8,0
170,297,297,9,0
170,297,297,10,0
170,297,297,11,0
170,297,297,12,0
170,297,297,13,0
170,297,297,14,3
170,297,297,0,0
170,298,298,1,82
170,298,298,2,245
170,298,298,3,20
170,298,298,4,1
170,298,298,5,0
170,298,298,6,225
170,298,298,7,0
170,298,298,8,0
170,298,298,9,2
170,298,298,10,0
170,298,298,11,0
170,298,298,12,0
170,298,298,13,1
170,298,298,14,3
170,298,298,0,3
170,299,299,1,75
170,299,299,2,192
170,299,299,3,24
170,299,299,4,1
170,299,299,5,1
170,299,299,6,180
170,299,299,7,2
170,299,299,8,1
170,299,299,9,1
170,299,299,10,0
170,299,299,11,0
170,299,299,12,0
170,299,299,13,0
170,299,299,14,1
170,299,299,0,3
170,300,300,1,165
170,300,300,2,209
170,300,300,3,17
170,300,300,4,0
170,300,300,5,1
170,300,300,6,190
170,300,300,7,0
170,300,300,8,0
170,300,300,9,0
170,300,300,10,0
170,300,300,11,0
170,300,300,12,0
170,300,300,13,0
170,300,300,14,0
170,300,300,0,1
170,301,301,1,166
170,301,301,2,181
170,301,301,3,23
170,301,301,4,0
170,301,301,5,0
170,301,301,6,127
170,301,301,7,0
170,301,301,8,0
170,301,301,9,1
170,301,301,10,0
170,301,301,11,0
170,301,301,12,1
170,301,301,13,0
170,301,301,14,3
170,301,301,0,0
170,302,302,1,212
170,302,302,2,311
170,302,302,3,33
170,302,302,4,0
170,302,302,5,1
170,302,302,6,360
170,302,302,7,0
170,302,302,8,0
170,302,302,9,0
170,302,302,10,0
170,302,302,11,1
170,302,302,12,1
170,302,302,13,2
170,302,302,14,2
170,302,302,0,0
170,303,303,1,181
170,303,303,2,342
170,303,303,3,30
170,303,303,4,0
170,303,303,5,1
170,303,303,6,225
170,303,303,7,0
170,303,303,8,0
170,303,303,9,0
170,303,303,10,0
170,303,303,11,0
170,303,303,12,1
170,303,303,13,1
170,303,303,14,3
170,303,303,0,4
170,304,304,1,81
170,304,304,2,88
170,304,304,3,11
170,304,304,4,0
170,304,304,5,0
170,304,304,6,130
170,304,304,7,0
170,304,304,8,0
170,304,304,9,0
170,304,304,10,1
170,304,304,11,0
170,304,304,12,2
170,304,304,13,0
170,304,304,14,1
170,304,304,0,2
170,305,305,1,206
170,305,305,2,301
170,305,305,3,28
170,305,305,4,1
170,305,305,5,1
170,305,305,6,285
170,305,305,7,2
170,305,305,8,0
170,305,305,9,0
170,305,305,10,0
170,305,305,11,0
170,305,305,12,1
170,305,305,13,1
170,305,305,14,1
170,305,305,0,1
170,306,306,1,229
170,306,306,2,270
170,306,306,3,20
170,306,306,4,0
170,306,306,5,0
170,306,306,6,227
170,306,306,7,0
170,306,306,8,0
170,306,306,9,0
170,306,306,10,0
170,306,306,11,1
170,306,306,12,0
170,306,306,13,1
170,306,306,14,8
170,306,306,0,1
170,307,307,1,0
170,307,307,2,0
170,307,307,3,0
170,307,307,4,0
170,307,307,5,0
170,307,307,6,0
170,307,307,7,0
170,307,307,8,0
170,307,307,9,0
170,307,307,10,0
170,307,307,11,0
170,307,307,12,0
170,307,307,13,0
170,307,307,14,0
170,307,307,0,0
170,307,307,1,139
170,307,307,2,321
170,307,307,3,22
170,307,307,4,1
170,307,307,5,2
170,307,307,6,171
170,307,307,7,1
170,307,307,8,0
170,307,307,9,0
170,307,307,10,0
170,307,307,11,0
170,307,307,12,0
170,307,307,13,0
170,307,307,14,5
170,307,307,0,0
170,308,308,1,0
170,308,308,2,0
170,308,308,3,0
170,308,308,4,0
170,308,308,5,0
170,308,308,6,0
170,308,308,7,0
170,308,308,8,0
170,308,308,9,0
170,308,308,10,0
170,308,308,11,0
170,308,308,12,0
170,308,308,13,0
170,308,308,14,0
170,308,308,0,0
170,308,308,1,84
170,308,308,2,327
170,308,308,3,18
170,308,308,4,1
170,308,308,5,1
170,308,308,6,222
170,308,308,7,0
170,308,308,8,1
170,308,308,9,0
170,308,308,10,1
170,308,308,11,0
170,308,308,12,2
170,308,308,13,0
170,308,308,14,3
170,308,308,0,2
170,309,309,1,92
170,309,309,2,251
170,309,309,3,18
170,309,309,4,1
170,309,309,5,1
170,309,309,6,162
170,309,309,7,0
170,309,309,8,0
170,309,309,9,0
170,309,309,10,0
170,309,309,11,0
170,309,309,12,0
170,309,309,13,1
170,309,309,14,3
170,309,309,0,3
170,310,310,1,115
170,310,310,2,257
170,310,310,3,13
170,310,310,4,2
170,310,310,5,0
170,310,310,6,104
170,310,310,7,0
170,310,310,8,0
170,310,310,9,0
170,310,310,10,0
170,310,310,11,1
170,310,310,12,0
170,310,310,13,1
170,310,310,14,2
170,310,310,0,1
170,311,311,1,95
170,311,311,2,168
170,311,311,3,25
170,311,311,4,2
170,311,311,5,1
170,311,311,6,204
170,311,311,7,0
170,311,311,8,0
170,311,311,9,1
170,311,311,10,0
170,311,311,11,0
170,311,311,12,0
170,311,311,13,1
170,311,311,14,2
170,311,311,0,3
170,312,312,1,143
170,312,312,2,220
170,312,312,3,17
170,312,312,4,0
170,312,312,5,0
170,312,312,6,162
170,312,312,7,0
170,312,312,8,0
170,312,312,9,1
170,312,312,10,0
170,312,312,11,0
170,312,312,12,1
170,312,312,13,1
170,312,312,14,5
170,312,312,0,1
170,313,313,1,197
170,313,313,2,282
170,313,313,3,26
170,313,313,4,2
170,313,313,5,0
170,313,313,6,312
170,313,313,7,2
170,313,313,8,0
170,313,313,9,0
170,313,313,10,2
170,313,313,11,0
170,313,313,12,0
170,313,313,13,1
170,313,313,14,0
170,313,313,0,4
170,314,314,1,179
170,314,314,2,211
170,314,314,3,19
170,314,314,4,1
170,314,314,5,1
170,314,314,6,209
170,314,314,7,0
170,314,314,8,0
170,314,314,9,0
170,314,314,10,0
170,314,314,11,0
170,314,314,12,0
170,314,314,13,0
170,314,314,14,0
170,314,314,0,0
170,315,315,1,311
170,315,315,2,237
170,315,315,3,17
170,315,315,4,0
170,315,315,5,1
170,315,315,6,207
170,315,315,7,1
170,315,315,8,0
170,315,315,9,0
170,315,315,10,0
170,315,315,11,0
170,315,315,12,0
170,315,315,13,0
170,315,315,14,1
170,315,315,0,5
170,316,316,1,121
170,316,316,2,139
170,316,316,3,27
170,316,316,4,0
170,316,316,5,0
170,316,316,6,225
170,316,316,7,0
170,316,316,8,0
170,316,316,9,1
170,316,316,10,1
170,316,316,11,1
170,316,316,12,0
170,316,316,13,0
170,316,316,14,1
170,316,316,0,2
170,317,317,1,119
170,317,317,2,228
170,317,317,3,29
170,317,317,4,0
170,317,317,5,0
170,317,317,6,198
170,317,317,7,0
170,317,317,8,0
170,317,317,9,0
170,317,317,10,0
170,317,317,11,0
170,317,317,12,0
170,317,317,13,0
170,317,317,14,1
170,317,317,0,2
170,318,318,1,210
170,318,318,2,246
170,318,318,3,30
170,318,318,4,1
170,318,318,5,0
170,318,318,6,233
170,318,318,7,1
170,318,318,8,1
170,318,318,9,0
170,318,318,10,0
170,318,318,11,0
170,318,318,12,0
170,318,318,13,0
170,318,318,14,0
170,318,318,0,2
170,319,319,1,157
170,319,319,2,166
170,319,319,3,11
170,319,319,4,0
170,319,319,5,1
170,319,319,6,119
170,319,319,7,2
170,319,319,8,0
170,319,319,9,0
170,319,319,10,0
170,319,319,11,0
170,319,319,12,0
170,319,319,13,0
170,319,319,14,2
170,319,319,0,1
170,320,320,1,226
170,320,320,2,268
170,320,320,3,15
170,320,320,4,1
170,320,320,5,0
170,320,320,6,237
170,320,320,7,0
170,320,320,8,0
170,320,320,9,2
170,320,320,10,1
170,320,320,11,1
170,320,320,12,0
170,320,320,13,0
170,320,320,14,2
170,320,320,0,6
170,321,321,1,144
170,321,321,2,149
170,321,321,3,19
170,321,321,4,0
170,321,321,5,0
170,321,321,6,157
170,321,321,7,0
170,321,321,8,0
170,321,321,9,1
170,321,321,10,0
170,321,321,11,0
170,321,321,12,1
170,321,321,13,1
170,321,321,14,1
170,321,321,0,1
170,322,322,1,197
170,322,322,2,247
170,322,322,3,28
170,322,322,4,1
170,322,322,5,0
170,322,322,6,261
170,322,322,7,1
170,322,322,8,0
170,322,322,9,0
170,322,322,10,1
170,322,322,11,1
170,322,322,12,0
170,322,322,13,2
170,322,322,14,3
170,322,322,0,4
170,323,323,1,158
170,323,323,2,221
170,323,323,3,22
170,323,323,4,0
170,323,323,5,1
170,323,323,6,187
170,323,323,7,0
170,323,323,8,0
170,323,323,9,1
170,323,323,10,0
170,323,323,11,0
170,323,323,12,1
170,323,323,13,1
170,323,323,14,2
170,323,323,0,3
170,324,324,1,114
170,324,324,2,145
170,324,324,3,15
170,324,324,4,0
170,324,324,5,3
170,324,324,6,179
170,324,324,7,1
170,324,324,8,0
170,324,324,9,0
170,324,324,10,0
170,324,324,11,0
170,324,324,12,0
170,324,324,13,0
170,324,324,14,1
170,324,324,0,1
170,325,325,1,183
170,325,325,2,152
170,325,325,3,12
170,325,325,4,1
170,325,325,5,0
170,325,325,6,150
170,325,325,7,0
170,325,325,8,1
170,325,325,9,0
170,325,325,10,1
170,325,325,11,1
170,325,325,12,0
170,325,325,13,0
170,325,325,14,1
170,325,325,0,1
170,326,326,1,177
170,326,326,2,166
170,326,326,3,10
170,326,326,4,1
170,326,326,5,0
170,326,326,6,120
170,326,326,7,0
170,326,326,8,0
170,326,326,9,0
170,326,326,10,0
170,326,326,11,1
170,326,326,12,0
170,326,326,13,0
170,326,326,14,1
170,326,326,0,1
170,327,327,1,52592
170,327,327,2,79307
170,327,327,3,6313
170,327,327,4,1021
170,327,327,5,317
170,327,327,6,65620
170,327,327,7,272
170,327,327,8,84
170,327,327,9,90
170,327,327,10,131
170,327,327,11,141
170,327,327,12,266
170,327,327,13,174
170,327,327,14,587
170,327,327,0,740
170,328,328,1,52922
170,328,328,2,79951
170,328,328,3,6363
170,328,328,4,1043
170,328,328,5,321
170,328,328,6,65835
170,328,328,7,273
170,328,328,8,84
170,328,328,9,95
170,328,328,10,139
170,328,328,11,143
170,328,328,12,266
170,328,328,13,174
170,328,328,14,588
170,328,328,0,747
