sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,0,total_valid_votes,rejected_votes,total,tendered_votes
130,150,130,0,386,0,79,1,2,186,15,5,0,68,1,3,0,1,2,5,5,0,1,0,760,0,760,0,0,0,0,0,130,0
130,150,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,150,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,150,131,0,112,2,19,1,4,190,4,1,12,439,0,2,0,1,1,2,1,0,0,2,793,0,793,0,0,0,0,0,131,0
132,150,132,0,144,3,17,0,5,191,6,0,6,463,3,5,0,1,4,4,0,1,1,4,858,0,858,0,0,0,0,0,132,0
132,150,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,150,133,0,27,2,12,0,1,59,0,2,53,445,2,3,0,0,0,0,0,0,0,1,607,0,607,0,0,0,0,0,133,0
134,150,134,0,85,1,7,0,1,45,0,1,49,295,0,2,0,1,0,0,3,0,0,1,491,0,491,0,0,0,0,0,134,0
135,150,135,0,212,0,13,1,2,198,4,4,60,447,5,4,0,1,3,7,9,0,0,1,971,0,971,0,0,0,0,0,135,0
136,150,136,0,295,2,22,1,5,113,2,0,2,293,0,1,0,0,0,4,2,0,0,1,743,0,743,0,0,0,0,0,136,0
137,150,137,0,317,1,15,0,4,164,2,0,7,330,1,0,0,1,0,4,0,0,1,1,848,0,848,0,0,0,0,0,137,0
138,150,138,0,448,1,9,0,2,237,2,1,0,121,0,0,0,1,1,3,1,0,0,0,827,0,827,0,0,0,0,0,138,0
139,150,139,0,221,2,20,1,3,138,3,6,8,255,2,1,1,0,0,7,3,1,0,2,674,0,674,0,0,0,0,0,139,0
140,150,140,0,68,1,7,0,1,120,3,1,2,218,1,6,1,0,0,1,0,0,0,1,431,0,431,0,0,0,0,0,140,0
141,150,141,0,159,3,20,0,1,116,1,0,6,328,0,4,1,0,0,4,1,0,0,2,646,0,646,0,0,0,0,0,141,0
141,150,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,150,142,0,256,0,37,1,2,226,1,2,12,270,0,1,0,2,0,2,0,0,0,4,816,0,816,0,0,0,0,0,142,0
142,150,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,150,143,0,217,1,13,0,3,121,1,0,3,200,1,1,1,0,1,2,0,0,0,0,565,0,565,0,0,0,0,0,143,0
143,150,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,150,144,0,167,1,28,1,0,190,2,0,12,261,2,0,0,0,0,1,2,0,0,2,669,0,669,0,0,0,0,0,144,0
144,150,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,150,145,0,126,0,17,0,2,173,0,1,12,341,3,1,1,0,0,3,0,0,0,1,681,0,681,0,0,0,0,0,145,0
145,150,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,150,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,150,146,0,196,1,29,0,1,224,2,0,1,182,3,1,0,1,1,2,2,1,1,2,650,0,650,0,0,0,0,0,146,0
147,150,147,0,177,1,33,0,0,158,2,0,0,171,2,0,0,0,0,1,0,0,0,3,548,0,548,0,0,0,0,0,147,0
148,150,148,0,209,1,28,1,4,198,1,1,5,257,1,1,0,0,0,3,3,0,0,1,714,0,714,0,0,0,0,0,148,0
149,150,149,0,369,3,18,1,2,284,2,0,1,92,1,0,1,0,0,6,3,0,1,2,786,0,786,0,0,0,0,0,149,0
150,150,150,0,68,0,11,0,0,69,0,1,2,214,2,1,0,0,0,3,2,0,0,1,374,0,374,0,0,0,0,0,150,0
151,150,151,0,312,0,23,0,6,217,2,2,5,215,4,2,1,1,1,1,5,0,0,1,798,0,798,0,0,0,0,0,151,0
152,150,152,0,157,0,7,0,0,115,2,0,2,372,0,2,1,0,0,1,1,0,0,2,662,0,662,0,0,0,0,0,152,0
153,150,153,0,102,3,4,0,1,84,2,0,0,225,1,0,0,0,0,0,0,0,0,1,423,0,423,0,0,0,0,0,153,0
154,150,154,0,407,2,50,2,8,275,2,0,3,232,2,1,2,0,2,9,0,0,0,1,998,0,998,0,0,0,0,0,154,0
155,150,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,150,155,0,103,2,17,6,2,78,1,0,0,344,1,0,0,0,0,0,3,0,0,2,559,0,559,0,0,0,0,0,155,0
156,150,156,0,424,1,36,1,7,327,3,1,1,82,1,3,1,0,1,9,4,0,1,2,905,0,905,0,0,0,0,0,156,0
156,150,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,150,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,150,157,0,288,3,32,0,2,198,1,0,2,457,2,3,0,0,1,2,2,0,2,2,997,0,997,0,0,0,0,0,157,0
158,150,158,0,195,1,18,1,5,218,4,0,2,460,2,1,0,0,3,4,2,0,4,0,920,0,920,0,0,0,0,0,158,0
158,150,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,150,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,150,159,0,216,1,14,1,2,192,0,0,3,281,0,2,0,1,0,1,1,0,0,1,716,0,716,0,0,0,0,0,159,0
160,150,160,0,61,0,3,0,0,113,3,1,0,346,3,2,0,0,1,2,1,0,0,0,536,0,536,0,0,0,0,0,160,0
160,150,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,150,161,0,125,0,17,0,0,140,2,0,1,333,1,0,0,0,0,0,0,0,0,2,621,0,621,0,0,0,0,0,161,0
162,150,162,0,240,3,7,2,2,259,0,0,4,369,2,3,1,3,3,3,5,1,0,1,908,0,908,0,0,0,0,0,162,0
163,150,163,0,87,2,9,0,3,140,1,2,3,271,2,0,2,1,1,1,2,0,0,0,527,0,527,0,0,0,0,0,163,0
164,150,164,0,392,1,25,1,6,267,2,0,3,292,0,3,1,1,0,2,4,0,1,3,1004,0,1004,0,0,0,0,0,164,0
165,150,165,0,228,0,11,0,1,118,1,0,0,54,0,0,0,0,0,0,1,0,0,0,414,0,414,0,0,0,0,0,165,0
166,150,166,0,146,2,17,2,0,171,4,0,2,324,1,1,0,0,0,2,1,0,0,1,674,0,674,0,0,0,0,0,166,0
167,150,167,0,284,2,10,0,1,194,0,2,0,42,0,0,0,1,0,2,1,0,0,2,541,0,541,0,0,0,0,0,167,0
168,150,168,0,210,1,16,0,0,174,1,1,2,234,2,0,0,0,0,2,2,1,0,2,648,0,648,0,0,0,0,0,168,0
169,150,169,0,325,1,6,0,3,170,2,0,0,83,0,0,0,0,2,1,2,0,0,4,599,0,599,0,0,0,0,0,169,0
169,150,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,150,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,150,170,0,160,0,19,0,0,110,0,0,0,32,0,0,0,0,0,0,3,0,0,2,326,0,326,0,0,0,0,0,170,0
171,150,171,0,283,2,14,2,1,302,0,0,0,153,1,4,0,0,1,3,2,0,0,0,768,0,768,0,0,0,0,0,171,0
171,150,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,150,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,150,172,0,105,0,5,0,0,69,0,0,1,51,0,0,0,0,0,1,2,0,0,1,235,0,235,0,0,0,0,0,172,0
173,150,173,0,130,1,35,2,4,183,10,0,4,633,5,6,0,2,0,6,2,0,0,4,1027,0,1027,0,0,0,0,0,173,0
173,150,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,150,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,150,174,0,90,4,29,0,3,164,1,4,7,509,2,0,1,2,0,0,3,0,2,3,824,0,824,0,0,0,0,0,174,0
175,150,175,0,240,0,22,1,5,231,2,0,4,175,1,2,0,3,0,1,0,0,0,2,689,0,689,0,0,0,0,0,175,0
176,150,176,0,243,0,31,1,2,232,2,0,1,156,1,0,0,0,2,1,2,0,0,1,675,0,675,0,0,0,0,0,176,0
177,150,177,0,205,0,32,0,0,180,1,0,0,151,1,2,0,0,1,0,0,0,0,4,577,0,577,0,0,0,0,0,177,0
178,150,178,0,217,0,20,1,0,173,0,1,1,89,0,1,0,0,0,2,2,0,0,1,508,0,508,0,0,0,0,0,178,0
179,150,179,0,259,0,32,0,2,330,4,2,0,98,2,0,0,1,0,1,0,0,0,5,736,0,736,0,0,0,0,0,179,0
180,150,180,0,209,1,23,0,2,290,1,0,2,129,1,2,1,2,0,2,0,0,1,2,668,0,668,0,0,0,0,0,180,0
181,150,181,0,373,2,24,2,5,348,0,2,1,95,3,0,0,1,2,5,1,1,1,3,869,0,869,0,0,0,0,0,181,0
182,150,182,0,93,0,16,0,2,147,0,1,0,343,2,0,0,0,0,0,1,0,0,2,607,0,607,0,0,0,0,0,182,0
183,150,183,0,92,0,13,0,4,118,3,0,1,269,1,1,0,1,2,2,1,0,0,2,510,0,510,0,0,0,0,0,183,0
183,150,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,150,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,150,184,0,175,1,12,1,3,222,1,1,0,196,1,2,1,0,0,1,0,0,0,3,620,0,620,0,0,0,0,0,184,0
185,150,185,0,111,1,11,0,3,137,0,1,2,289,2,3,1,1,0,0,1,1,1,1,566,0,566,0,0,0,0,0,185,0
185,150,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,150,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,150,186,0,258,2,15,1,6,230,1,1,1,133,1,0,0,0,0,1,4,0,2,2,658,0,658,0,0,0,0,0,186,0
187,150,187,0,84,0,28,1,0,136,3,0,5,266,0,3,0,0,0,1,1,0,1,0,529,0,529,0,0,0,0,0,187,0
187,150,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,150,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,150,188,0,108,1,24,1,1,150,1,1,2,223,2,0,0,0,0,0,0,0,0,1,515,0,515,0,0,0,0,0,188,0
189,150,189,0,531,3,24,1,2,349,0,0,0,39,2,0,0,0,1,5,2,0,2,1,962,0,962,0,0,0,0,0,189,0
190,150,190,0,450,0,25,0,1,240,0,0,1,24,3,1,0,0,0,5,6,0,0,2,758,0,758,0,0,0,0,0,190,0
191,150,191,0,537,6,15,1,5,306,1,0,0,36,0,0,0,2,0,8,10,0,1,2,930,0,930,0,0,0,0,0,191,0
192,150,192,0,262,0,50,1,2,289,0,0,1,231,0,3,0,2,0,0,4,0,1,1,847,0,847,0,0,0,0,0,192,0
193,150,193,0,279,1,26,0,3,231,3,0,3,135,2,3,0,0,0,2,6,0,0,2,696,0,696,0,0,0,0,0,193,0
194,150,194,0,202,0,17,0,1,198,3,0,1,131,3,0,0,0,1,4,6,0,0,2,569,0,569,0,0,0,0,0,194,0
195,150,195,0,148,3,22,0,3,284,3,2,1,477,2,3,1,0,0,3,1,0,0,0,953,0,953,0,0,0,0,0,195,0
196,150,196,0,165,1,28,0,2,195,2,1,11,487,5,7,1,3,0,5,2,0,0,0,915,0,915,0,0,0,0,0,196,0
197,150,197,0,158,2,17,1,2,148,3,0,2,553,3,3,1,1,1,0,1,0,0,2,898,0,898,0,0,0,0,0,197,0
197,150,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,150,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,150,198,0,92,1,9,0,1,119,1,1,4,458,2,1,0,0,0,1,0,0,1,1,692,0,692,0,0,0,0,0,198,0
199,150,199,0,214,1,24,0,2,220,1,1,3,211,2,1,1,0,0,2,3,1,1,0,688,0,688,0,0,0,0,0,199,0
199,150,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,150,200,0,174,1,34,2,1,190,1,0,1,257,1,4,0,1,2,1,3,1,1,2,677,0,677,0,0,0,0,0,200,0
201,150,201,0,146,4,19,1,4,152,2,1,3,276,7,5,1,0,0,5,0,0,1,3,630,0,630,0,0,0,0,0,201,0
201,150,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,150,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,150,202,0,77,1,3,0,2,51,2,0,0,233,0,0,0,0,0,1,0,0,0,0,370,0,370,0,0,0,0,0,202,0
203,150,203,0,225,0,12,0,1,150,0,2,3,217,1,1,0,0,0,1,0,0,0,2,615,0,615,0,0,0,0,0,203,0
204,150,204,0,600,7,16,0,5,271,3,0,0,42,0,2,1,2,1,5,2,0,0,0,957,0,957,0,0,0,0,0,204,0
205,150,205,0,280,0,9,0,3,117,0,0,2,103,0,0,0,0,0,1,0,0,0,1,516,0,516,0,0,0,0,0,205,0
206,150,206,0,181,1,19,2,2,165,2,0,0,211,1,0,1,1,1,1,7,0,0,2,597,0,597,0,0,0,0,0,206,0
207,150,207,0,206,3,28,0,3,165,2,0,2,317,2,2,2,2,0,10,1,1,0,1,747,0,747,0,0,0,0,0,207,0
208,150,208,0,242,0,11,0,0,131,1,0,2,240,1,1,1,1,1,1,1,0,0,2,636,0,636,0,0,0,0,0,208,0
209,150,209,0,205,2,23,0,0,215,2,1,1,129,1,1,0,0,0,4,0,1,0,1,586,0,586,0,0,0,0,0,209,0
210,150,210,0,106,2,20,1,2,145,0,1,1,214,0,2,1,0,1,4,0,0,0,1,501,0,501,0,0,0,0,0,210,0
211,150,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,150,211,0,613,1,30,0,3,313,2,0,0,72,0,1,0,1,0,8,5,0,0,4,1053,0,1053,0,0,0,0,0,211,0
212,150,212,0,209,1,59,1,3,163,1,0,0,141,0,1,0,2,1,6,1,0,0,4,593,0,593,0,0,0,0,0,212,0
212,150,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,150,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,150,213,0,439,1,15,0,0,116,1,0,1,217,2,0,0,3,2,1,6,0,0,1,805,0,805,0,0,0,0,0,213,0
214,150,214,0,96,1,18,0,2,159,0,0,5,755,4,1,0,0,1,0,2,0,0,3,1047,0,1047,0,0,0,0,0,214,0
214,150,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,150,215,0,330,1,12,1,1,174,0,1,4,306,6,2,0,2,0,5,1,0,0,2,848,0,848,0,0,0,0,0,215,0
215,150,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,150,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,150,216,0,61,0,11,0,3,99,3,2,1,366,1,0,0,0,0,2,0,0,0,0,549,0,549,0,0,0,0,0,216,0
217,150,217,0,322,1,29,2,4,282,2,0,3,329,0,0,0,0,1,3,4,0,0,4,986,0,986,0,0,0,0,0,217,0
218,150,218,0,99,0,12,0,0,129,5,0,5,357,5,6,0,0,1,2,6,0,0,0,627,0,627,0,0,0,0,0,218,0
219,150,219,0,104,0,19,0,1,105,0,1,3,326,1,0,0,0,1,2,1,0,0,0,564,0,564,0,0,0,0,0,219,0
220,150,220,0,60,2,0,0,0,30,0,0,1,145,0,0,0,0,0,0,0,0,0,1,239,0,239,0,0,0,0,0,220,0
221,150,221,0,284,0,9,0,1,208,3,0,1,478,0,3,0,0,0,2,1,0,0,1,991,0,991,0,0,0,0,0,221,0
222,150,222,0,70,0,6,0,0,67,1,0,2,31,0,0,0,0,0,0,0,1,0,0,178,0,178,0,0,0,0,0,222,0
223,150,223,0,166,2,25,0,4,256,0,0,1,147,3,0,1,0,1,3,2,0,0,0,611,0,611,0,0,0,0,0,223,0
224,150,224,0,150,3,24,1,1,218,0,1,6,392,4,5,1,0,1,4,3,1,0,1,816,0,816,0,0,0,0,0,224,0
225,150,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,150,225,0,330,2,31,0,3,169,0,3,2,290,2,1,0,0,0,4,2,0,0,1,840,0,840,0,0,0,0,0,225,0
226,150,226,0,126,1,32,3,0,249,1,0,1,210,2,1,0,2,1,4,1,2,0,1,637,0,637,0,0,0,0,0,226,0
226,150,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,150,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,150,227,0,247,2,24,0,1,121,0,0,2,214,0,1,0,0,1,3,0,0,0,0,616,0,616,0,0,0,0,0,227,0
228,150,228,0,61,0,24,0,2,59,1,0,5,344,1,1,0,0,0,1,1,0,0,1,501,0,501,0,0,0,0,0,228,0
228,150,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,150,229,0,321,2,28,4,7,234,3,0,3,246,0,2,1,2,1,5,8,0,9,4,880,0,880,0,0,0,0,0,229,0
229,150,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,150,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,150,230,0,205,5,18,0,2,243,4,2,4,199,5,1,1,0,1,5,0,0,2,3,700,0,700,0,0,0,0,0,230,0
231,150,231,0,387,2,35,0,5,188,3,1,3,41,0,0,0,1,0,5,3,0,0,2,676,0,676,0,0,0,0,0,231,0
232,150,232,0,255,0,6,0,1,101,0,0,2,177,1,0,0,0,0,3,2,0,0,2,550,0,550,0,0,0,0,0,232,0
233,150,233,0,187,0,22,0,4,176,3,1,3,325,1,3,3,1,1,2,0,0,1,0,733,0,733,0,0,0,0,0,233,0
234,150,234,0,169,1,13,0,1,92,5,0,8,172,1,0,1,0,0,6,1,0,0,1,471,0,471,0,0,0,0,0,234,0
235,150,235,0,233,2,28,0,1,226,1,1,2,153,1,0,0,1,0,4,5,0,0,2,660,0,660,0,0,0,0,0,235,0
236,150,236,0,282,3,12,1,2,191,1,0,0,173,2,10,1,0,1,3,3,0,1,1,687,0,687,0,0,0,0,0,236,0
237,150,237,0,416,1,20,0,2,237,3,1,3,313,1,25,2,0,0,5,3,0,0,0,1032,0,1032,0,0,0,0,0,237,0
238,150,238,0,260,0,11,0,0,276,1,1,1,65,1,0,0,0,1,3,6,1,11,3,641,0,641,0,0,0,0,0,238,0
239,150,239,0,204,0,20,0,3,161,3,0,0,132,2,1,0,1,4,1,1,0,0,1,534,0,534,0,0,0,0,0,239,0
239,150,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,150,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,150,240,0,262,1,27,0,2,122,1,0,4,119,0,0,0,0,1,0,0,0,0,0,539,0,539,0,0,0,0,0,240,0
241,150,241,0,224,3,18,1,4,107,1,4,7,368,3,2,0,0,0,4,3,0,0,0,749,0,749,0,0,0,0,0,241,0
241,150,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,150,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,150,242,0,226,0,13,2,5,239,5,2,3,537,4,0,1,0,1,6,2,0,0,1,1047,0,1047,0,0,0,0,0,242,0
243,150,243,0,527,1,35,0,1,195,3,1,4,142,1,2,0,0,0,7,1,0,0,0,920,0,920,0,0,0,0,0,243,0
243,150,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,150,244,0,291,3,6,2,0,89,1,0,1,153,2,3,0,0,0,2,2,0,1,2,558,0,558,0,0,0,0,0,244,0
244,150,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,150,245,0,193,0,15,1,1,67,1,0,1,256,4,2,0,0,0,0,2,0,0,1,544,0,544,0,0,0,0,0,245,0
246,150,246,0,268,0,14,0,3,130,0,1,1,320,1,3,1,1,0,9,1,1,0,1,755,0,755,0,0,0,0,0,246,0
247,150,247,0,253,2,13,1,1,69,4,2,2,257,2,2,0,0,0,6,1,0,0,3,618,0,618,0,0,0,0,0,247,0
248,150,248,0,248,3,31,1,5,227,5,3,2,309,2,2,0,0,2,3,2,0,0,3,848,0,848,0,0,0,0,0,248,0
249,150,249,0,269,1,11,0,1,188,1,1,3,253,1,2,0,0,0,4,8,0,0,1,744,0,744,0,0,0,0,0,249,0
250,150,250,0,248,3,6,1,3,99,0,0,3,276,3,2,0,0,1,1,0,1,0,2,649,0,649,0,0,0,0,0,250,0
251,150,251,0,379,1,15,0,2,178,0,0,1,139,3,3,2,0,1,4,3,0,3,3,737,0,737,0,0,0,0,0,251,0
252,150,252,0,189,1,14,0,3,123,1,0,1,232,1,1,0,1,0,0,0,0,1,2,570,0,570,0,0,0,0,0,252,0
253,150,253,0,143,0,26,2,0,110,0,1,0,576,4,1,1,0,1,1,1,0,0,0,867,0,867,0,0,0,0,0,253,0
253,150,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,150,254,0,374,1,19,1,1,196,2,0,3,238,0,1,0,2,1,2,5,0,0,3,849,0,849,0,0,0,0,0,254,0
254,150,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,255,0,170,2,19,1,3,124,1,0,16,371,4,1,0,0,2,4,3,0,0,0,721,0,721,0,0,0,0,0,255,0
256,150,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,150,256,0,202,0,18,0,2,176,1,0,1,282,1,2,0,1,0,2,3,0,1,0,692,0,692,0,0,0,0,0,256,0
257,150,257,0,234,0,35,1,1,237,2,1,0,226,0,1,1,0,0,0,2,1,0,0,742,0,742,0,0,0,0,0,257,0
257,150,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,150,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,150,258,0,148,4,9,1,2,78,1,0,4,425,1,1,0,1,0,2,1,0,0,3,681,0,681,0,0,0,0,0,258,0
259,150,259,0,84,1,8,1,0,65,0,0,1,389,2,1,0,0,0,2,0,0,0,1,555,0,555,0,0,0,0,0,259,0
260,150,260,0,289,1,22,0,3,138,0,0,3,530,2,1,0,1,0,1,1,1,1,0,994,0,994,0,0,0,0,0,260,0
261,150,261,0,130,0,11,0,1,93,7,0,6,518,4,5,0,0,0,3,0,1,0,1,780,0,780,0,0,0,0,0,261,0
262,150,262,0,154,1,9,0,0,137,3,0,4,208,2,1,0,2,0,1,2,0,0,0,524,0,524,0,0,0,0,0,262,0
263,150,263,0,141,2,16,2,3,95,2,1,2,580,2,5,2,0,0,3,1,0,0,0,857,0,857,0,0,0,0,0,263,0
264,150,264,0,258,1,10,2,4,89,2,1,0,47,1,1,0,0,0,8,1,0,0,1,426,0,426,0,0,0,0,0,264,0
265,150,265,0,225,2,21,1,4,210,8,2,4,356,3,2,0,2,0,10,1,1,1,1,854,0,854,0,0,0,0,0,265,0
266,150,266,0,86,0,10,0,4,178,5,2,6,690,5,4,3,0,0,4,1,0,0,5,1003,0,1003,0,0,0,0,0,266,0
267,150,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,150,267,0,333,4,5,0,1,144,1,0,0,62,0,0,0,0,1,2,8,0,0,1,562,0,562,0,0,0,0,0,267,0
268,150,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,150,268,0,74,3,12,1,1,116,5,0,3,495,2,1,0,0,2,3,0,1,2,2,723,0,723,0,0,0,0,0,268,0
269,150,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,150,269,0,206,31,17,1,1,143,0,0,7,314,2,2,0,0,0,3,2,0,0,5,734,0,734,0,0,0,0,0,269,0
270,150,270,0,216,8,36,0,0,278,2,1,0,455,7,2,0,0,0,8,0,0,0,4,1017,0,1017,0,0,0,0,0,270,0
270,150,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,150,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,150,271,0,198,2,11,0,2,139,0,0,3,330,0,2,0,0,0,3,1,0,0,0,691,0,691,0,0,0,0,0,271,0
