sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,0,total_valid_votes,rejected_votes,total,tendered_votes
137,13,137,0,81,1,21,264,0,1,0,0,0,1,432,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,807,0,809,0
138,13,138,0,41,0,15,240,2,0,0,0,1,2,279,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,585,0,587,0
139,13,139,0,68,0,19,275,1,0,1,0,0,0,305,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,675,0,675,0
140,13,140,0,66,3,11,290,2,0,1,0,0,1,187,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,564,0,569,0
141,13,141,0,101,1,15,214,1,0,0,0,0,0,223,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,558,0,563,0
142,13,142,0,87,0,13,235,0,0,0,0,0,3,193,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,533,0,536,0
143,13,143,0,49,0,13,177,0,0,0,0,0,0,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,391,0,393,0
144,13,144,0,89,1,12,341,1,0,0,0,1,3,208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,659,0,663,0
145,13,145,0,79,2,18,242,0,0,0,1,0,1,270,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,616,0,625,0
146,13,146,0,110,0,19,273,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,594,0,600,0
147,13,147,0,62,1,9,157,0,0,1,0,0,0,151,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,385,0,390,0
148,13,148,0,71,0,16,235,0,0,1,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,3,534,0,537,0
149,13,149,0,64,0,12,201,0,0,1,0,2,2,186,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,470,0,475,0
150,13,150,0,97,0,16,289,0,0,0,0,0,0,237,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9,645,0,654,0
151,13,151,0,103,0,17,302,3,0,2,0,0,1,244,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,676,0,680,0
152,13,152,0,48,0,14,204,2,1,0,0,0,4,217,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,494,0,499,0
153,13,153,0,83,1,23,268,0,0,1,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,623,0,628,0
