sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,0,total_valid_votes,rejected_votes,total,tendered_votes
80,11,80,0,112,39,256,3,0,1,6,483,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,903,0,906,0
81,11,81,0,90,24,166,3,0,0,0,361,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,647,0,649,0
82,11,82,0,99,25,183,1,1,0,3,444,1,0,0,0,0,1,0,1,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,767,0,772,0
83,11,83,0,82,19,189,0,2,1,2,446,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,3,752,0,755,0
84,11,84,0,80,16,234,0,0,0,2,385,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,723,0,725,0
85,11,85,0,84,12,152,0,0,0,9,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,604,0,607,0
86,11,86,0,88,19,185,2,0,0,2,352,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,651,0,655,0
87,11,87,0,97,23,210,2,0,0,0,523,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,861,0,863,0
88,11,88,0,88,25,238,0,1,1,2,456,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,825,0,826,0
89,11,89,0,51,8,102,1,0,0,1,178,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,346,0,347,0
90,11,90,0,137,17,216,1,1,0,2,376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,753,0,756,0
91,11,91,0,124,26,175,1,0,0,3,313,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,649,0,652,0
92,11,92,0,145,15,168,1,1,1,1,388,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,727,0,731,0
93,11,93,0,77,33,202,1,0,0,6,410,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,732,0,735,0
94,11,94,0,139,27,184,2,0,0,0,482,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,840,0,841,0
95,11,95,0,85,16,102,1,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,440,0,442,0
96,11,96,0,60,13,121,1,0,0,1,323,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,523,0,524,0
97,11,97,0,96,12,159,0,0,0,1,672,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,951,0,952,0
98,11,98,0,87,19,141,3,0,1,4,604,0,0,1,0,1,0,0,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,871,0,872,0
99,11,99,0,108,28,185,0,0,0,2,572,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,901,0,901,0
100,11,100,0,94,21,131,2,0,2,0,498,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,3,1,0,2,763,0,765,0
101,11,101,0,101,38,193,0,4,0,1,500,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,846,0,847,0
102,11,102,0,167,20,219,0,0,1,1,510,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,923,0,926,0
103,11,103,0,126,16,147,1,2,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,592,0,598,0
